Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Idle Mean,Attack_Label
1222078,8,47,1399,1216,994.0998848330024,286.09842469808547,660.9192876850926,940.2599345612962,206.25002571481153,746.4492626774329,5363.720237241258,626.8036302454731,8192,8192,4,20,2690.415384963385,199763.26905104835,1
156576,39,46,459,2284,711.5164648551882,34.3083771705277,202.67306178131952,364.05561416502644,301.8195286463891,478.7034891598917,4815.60967777346,504.3724931391522,8192,8192,4,11,69496.16208941519,76761.22861989589,0
925618,32,24,2796,1410,306.40537189460713,59.106316518271,396.8102678320779,759.8729676698707,499.90276692276694,301.84376716743424,5014.970955360637,967.1156173713614,29200,8192,0,16,78403.32361831295,49554.107263117396,0
866291,33,20,1139,276,906.5130468444929,298.64081419443227,947.0982045489563,1390.0590170438675,247.00322212316135,803.9268129843576,2476.868784466013,692.1053978139172,65535,29200,5,23,1802.4253164440229,124642.73564018866,0
887089,16,36,3008,744,100.41777273651665,138.21461679484645,254.15124846376725,1224.361587705799,105.038743002176,699.7464643494981,6851.6120061418615,251.3189686263154,8192,0,4,13,59503.08533415132,160375.99039100017,1
929479,12,37,183,551,625.8802652080764,40.742919388348156,671.6770950962201,491.5527793993721,82.26044106426828,937.966167493453,7042.632868203458,909.6769219050846,29200,8192,6,14,58836.8758244175,13921.566744631853,1
1060599,38,48,167,1176,824.4562600988698,215.37176898082484,742.7478997606149,1473.5741964199874,22.132523990730732,173.78722361868896,3579.6782555966556,294.0297381551044,8192,0,6,28,37870.790874791404,123778.446227695,1
546735,34,0,3621,638,659.7099914366828,277.60697644374403,453.64741247050796,1065.844396648345,279.8498002242424,652.6973917901282,8811.700884741744,371.6050993008563,8192,29200,3,30,74976.73258508377,7147.091176044951,0
389043,14,24,2361,236,1125.5215411239762,165.04424818645367,938.1507268919871,103.04953994350485,272.7414736529283,251.79707340729422,6440.2321663554785,102.12369802021337,65535,0,4,37,42817.90381143607,105266.47019590359,0
1335679,36,35,214,997,1243.6081822725155,360.4964174106632,739.2901678666026,62.389462800071634,103.41172946337427,904.5471554486253,7130.392752586317,899.9665197961908,29200,29200,9,29,67677.5951791364,51398.31275156184,0
67203,33,16,682,2102,1159.1521803094354,322.2415334425211,463.3453340622889,260.92784402494465,347.96937381983093,108.50442011404952,2773.3991793893942,286.112023227863,8192,8192,7,37,51711.730463515196,61328.33953463715,0
906588,23,40,499,2003,67.83129223958514,167.0763621847443,573.641849758333,1094.5052433947187,370.8124137732107,659.6001883804284,6.116351555870425,258.9176179313823,29200,8192,1,39,24846.460470284394,93419.19279647652,0
161775,45,23,3968,1459,299.2518679644986,377.6813919253717,695.6873089908497,283.77099950521756,130.2900044856735,793.1748643127496,8653.756121021095,920.2625979949539,29200,29200,0,19,60650.08630101317,185421.4921491174,0
1058913,2,1,142,2731,809.5451888030237,324.69882622398467,596.2682786249261,772.115286121162,172.70578225083852,361.3686619610601,8224.243845798084,805.5268624050334,65535,8192,5,15,73690.84948458416,142133.4613175753,0
571715,41,39,1443,2156,1402.884840261264,319.08524398023314,879.9106079878151,148.9575790694393,495.2453645012811,954.5966985899712,1231.9188804283021,141.0789215193744,29200,0,3,11,97390.56734370036,187369.11925689928,0
1564299,21,14,2766,1207,1254.0855948276542,277.160422692747,363.3197756575972,1382.1203751669907,187.75796945751637,852.2233777401769,3741.051349563065,769.3245039036807,65535,0,9,12,38010.89468024135,131994.20091173553,1
1373249,2,31,984,1391,1265.3764174441844,6.683444376187845,306.8868826552469,522.5013142395156,380.6400342062948,301.67211668805436,6613.393083885826,913.0330980537907,65535,29200,2,37,6447.2544666351105,1421.5494175719323,0
365167,27,38,3543,2006,461.78020870191557,348.5570845549677,221.70050060031167,1363.1167642753398,226.90998788834005,17.46568178883869,6521.108572187282,78.51121821074392,65535,0,6,24,98797.12212213519,53117.03946953552,0
1396385,9,5,2728,1221,649.8773666472669,188.6448537634691,47.405138383949186,1417.864706446711,396.879069102627,303.69060435688027,8603.503348085565,825.214994904573,29200,8192,7,19,62380.66594255363,181154.5155440748,0
1679651,1,0,3195,1394,711.3518615007467,471.36224536916916,52.58382473625478,19.131684497384377,384.7425961525413,288.4973657660351,1402.6816163542856,547.420051873056,8192,8192,3,26,94645.04581607692,128689.10419354895,0
688281,11,46,1798,372,244.4836591913665,409.17440076752547,871.35464117819,701.5614289261107,334.21025657406926,891.0649614258999,4299.397477851187,669.1974493788007,65535,8192,9,16,10382.708601111934,196329.44731405497,0
1345027,3,22,1505,1520,56.29151406423991,294.2595402961248,681.6092149418482,46.737523003270404,427.53439480149405,967.4499664722,972.2441792642478,492.8543389049369,8192,0,5,34,34203.38398704577,31192.803843659123,1
421571,23,38,3834,2248,1420.8853201961701,126.83880892781545,663.9270912821213,1363.9522217913297,469.6700289439649,79.73558611055775,3895.9524843862814,697.8030849052786,29200,8192,1,11,13393.66988727243,59349.566621303886,0
1176592,26,16,2034,848,368.66175263862505,102.65497924555562,618.4963907455372,782.427241654518,290.41167690558984,476.5818802479836,151.07445587704382,34.09786166675322,8192,0,7,16,83551.01545820595,72473.53190340726,1
792267,4,33,3809,2556,367.52386654821066,170.85203400109702,850.7269532471638,121.66657892076026,119.49698470415011,552.8486785444978,8982.73065110127,762.7067232232837,8192,29200,5,24,88034.27414293161,65311.56363346211,1
1594023,18,40,729,1345,134.23479011545172,238.80740384642925,485.46425640897115,174.31232513208465,199.91585186039345,101.98254471640627,5270.439968286811,33.34369785895841,65535,8192,8,12,50131.16998750204,50398.30602997613,0
498562,6,28,2463,2322,1393.47655039623,148.7366895094346,871.7067202727173,581.4284464941812,379.39455104313333,383.7227320461473,8498.022608023537,455.29984774734345,65535,29200,5,14,18660.621766203047,88693.14315135557,1
1752541,35,8,931,2258,873.8083012602602,257.9498182008489,365.85057592041676,1410.9489473806052,325.7908590768109,323.91159321902114,599.0470100336375,150.96499313029489,65535,0,5,31,12711.896903970854,128459.62467387423,1
384934,22,12,1380,503,1003.8849171167773,83.51984233107977,927.4404292956997,1042.4346358364405,89.72137094405912,540.6957907838164,2274.5811047292063,823.5742773513072,29200,0,1,17,58816.411008020674,62251.38457733921,1
1941624,43,5,3072,702,1368.2495620219483,488.8786935999245,701.6704102804277,1302.7521106218073,26.568531032065927,664.5789907346186,2593.799952211806,313.66090917566856,8192,29200,4,13,50637.63245853006,15939.984662851137,1
1914760,15,5,3690,2089,524.9740516621764,54.85435292753194,264.60536466418296,556.0204030465696,341.79783517749036,706.450259391601,3866.9149463878803,454.09354460433246,29200,8192,8,27,69478.91023676675,141706.50537863266,1
318428,22,19,3233,314,936.0458935957453,466.04012568753166,568.4440724717389,74.3884123294975,126.28843299064333,145.38747337725366,8028.663723975461,428.7507412983116,29200,8192,0,28,30520.72626199912,91803.31115625374,0
1368763,37,2,2384,2835,67.81118754604232,456.87542768994473,537.700255873373,1461.733279434577,250.33545162079767,814.8182249251752,3865.5787373149265,772.5019656847065,29200,8192,3,17,40236.799502436224,111296.46121801264,0
1043892,42,16,1754,2376,288.29106706438273,263.1548804279295,146.51983351303062,35.587756086930625,373.6266394837845,681.7566094928513,2046.53529646327,481.14435979597545,29200,29200,9,32,2136.1073851157375,91080.13143278302,1
691907,12,48,3649,1040,1248.5562495840143,362.7302256462061,595.3304766931079,1422.0009630908226,281.7707235475102,890.1841675792524,649.9026033876843,788.9583350103461,65535,0,9,15,61014.30450755289,178071.50069098207,0
1933015,47,11,1843,282,1152.4848509441204,218.58810068832133,321.63776747978835,559.3293615352256,42.5679889727864,454.84269884107977,794.9174835268747,73.50827680267524,8192,29200,2,14,42314.35213464778,111748.99943327601,0
83844,49,47,3618,2990,532.4576102711488,315.38725419367665,61.82527914150641,25.03470348260347,93.60453815499415,894.9508650949697,7600.472059609774,191.5939679029951,65535,0,0,36,91976.46338134479,184655.36797034994,0
1601396,42,46,1599,257,571.4478353835766,170.94739277313823,949.1695961294993,1036.8442752695173,110.44476383142865,867.1163811325147,4448.02991036633,551.5342496463606,65535,8192,0,14,64178.62977048049,102115.06831120006,0
1214997,38,44,3492,574,804.9961059948334,151.27835087293724,645.0754653736449,1471.0050530067176,129.6742625687776,444.0252390356769,7261.811220000152,947.088324752695,29200,8192,0,26,39869.44914496938,58517.63244805636,0
123402,18,0,700,573,10.35909698085048,289.5366632985873,878.1497425521386,1448.7823270280128,283.1362925833016,387.33188214004883,6822.871217636975,74.75784672178033,65535,0,0,39,26358.918087335038,71088.51743523932,0
1167588,45,16,1353,2659,369.45406069666154,249.56670741780619,679.2954449631206,249.79614669160347,252.47892413287136,933.4838948205543,1353.624617602578,43.08421615686431,8192,8192,1,15,90528.49426076388,104425.85871695711,0
439661,35,2,2562,1042,320.2653948262395,290.18864820584054,363.41385521871183,280.05923103857094,102.37685914374026,718.0130871930533,1428.879341922672,156.55067492785568,29200,29200,4,22,1626.5074117443269,105997.88756100173,0
399929,30,25,575,1552,383.21959065714753,144.04363006222448,517.5611916055233,852.6529827832935,34.70986688438785,928.9628929736949,7553.420154341339,641.1531288601565,65535,0,1,18,32691.24672523922,137467.54030978977,0
581466,24,14,629,2884,1210.7997053748277,184.11195807668062,678.9892927437053,959.5841913782034,86.54467003288433,799.0050311068549,7212.682934854172,398.99291667024715,29200,8192,3,33,94350.5583788035,44898.97443732616,0
574695,42,35,3864,422,426.7140462542003,42.86508235382574,960.6498019494231,1111.7326913621398,492.206274996683,613.2044648985002,3780.3076687431035,825.5523794176862,8192,8192,8,21,65403.30069815741,131768.57999310034,0
464556,30,31,2176,1489,295.36676985472076,27.085909763830653,261.1327645304795,279.76503710349976,234.80492794594466,124.69424923372686,774.2226333284008,71.93315148136581,29200,8192,2,19,53271.90712832991,155717.60167615046,0
576278,14,31,3886,1396,761.352556581617,127.47510770683512,876.2272880378765,1438.9205592790074,433.8054068463541,298.5658658533075,120.98021698452199,196.41408681470108,65535,8192,1,10,20353.471792042743,135318.397893398,0
994176,6,3,391,757,1299.8111041953705,38.04918280594233,924.8370272413267,961.7214918709644,424.5274808677528,969.1539830274077,2881.5694946174485,300.0264054648957,65535,0,3,20,83337.47742543872,96365.62196351816,0
1179049,3,17,2922,2810,369.6110587178748,52.78357960873561,673.7113595123669,1272.0999091171268,256.24825917397396,326.22787772706243,92.22273587226937,626.7300866887853,8192,0,8,38,20419.90625927761,198336.1302233668,0
984049,16,48,635,1104,127.01900176127005,406.6512742915746,931.9539611273244,814.697915773416,353.6371665218112,102.32232108751708,2300.7262110370343,685.1726903015473,8192,8192,3,15,24825.353152124997,80962.63182584324,0
479007,7,18,2835,1574,541.0430564160004,20.397974811327963,403.8998016025948,627.272502908925,97.18325319594342,710.4778223601265,4195.007402113385,124.20329396377383,29200,29200,4,12,19185.114287185523,21318.122915965843,0
845573,14,42,1934,2471,1124.0012186018168,329.8124541734366,953.4860142800384,1466.002530826544,344.50995575852727,736.6642119982474,1214.157653119542,943.8047089917395,65535,29200,3,15,15814.946056952194,164300.8430814686,0
1466585,9,34,2273,428,830.5289115952439,137.00631665888486,705.7550483943152,877.3608425215557,136.91990505238147,292.6031430842793,1042.7775783154625,341.04413519020915,8192,29200,7,18,95331.24959788029,42440.24377608364,1
1368290,15,39,866,2021,1227.0221206657777,435.9012946733551,51.585709744623784,1301.6416383707765,416.1989862803212,304.6952595528407,8964.374357187366,713.1687630002831,8192,29200,3,31,60203.15961413084,142657.1145804884,1
1275732,21,13,62,203,1439.7922999377586,243.01115000417226,907.8041035008622,1430.405670585772,42.778342421346046,474.20405565369606,5854.700290228892,524.2077189476988,65535,0,1,17,63783.71320100939,35795.25654302518,0
1218540,35,32,884,2243,1191.0670903599093,153.48265320458503,489.62808094286066,1016.2783942429022,386.79619776975346,31.571060264632983,9344.556867627814,222.75811354710663,8192,0,3,39,95432.54656787835,3375.4781715878757,0
526303,2,13,1288,2775,909.6665874771926,259.30182890902785,465.72371493005454,827.9186309928257,50.868516377741145,791.429780257552,3458.2616378567923,846.2283231154111,8192,29200,1,24,23057.505512556265,31959.72075780513,0
1111389,27,33,3378,2332,745.0789661980469,191.59705150358914,570.8019399198379,15.231167856869424,440.7134292102602,323.9178994013843,6771.449373291632,818.23802819193,65535,0,8,31,591.7538597692062,75397.73931516438,0
28712,2,3,1398,1992,69.70293865891733,282.58623127024526,157.89070130351564,69.62926470111893,152.79805454936684,855.2254709819578,2046.916746217904,396.0718539166901,8192,29200,7,15,59888.364957029116,21323.649425959655,0
1674361,35,23,804,2243,1476.6397484329216,58.15190129484777,474.47438808172467,309.2683119161633,327.5422890504568,804.6041173840334,6183.4031727994125,588.6075856938554,65535,8192,8,32,50784.485322415865,39535.816847136404,0
1975495,18,28,495,306,581.3868726368133,498.498260903463,832.8159445505682,287.15256346543293,244.26363703151964,664.7880127875952,1295.8573000998442,257.82569593593973,65535,8192,3,20,47765.03773982941,152925.2555368786,0
1816790,14,18,102,1687,236.82003873613155,213.35238297066206,25.32763454614018,389.59060484776955,183.78526948590715,331.6261184282958,20.80639176285759,689.8516287463015,29200,29200,0,38,6188.021124619913,153976.72159542615,0
113816,20,5,1153,13,1003.3961945407206,174.76708921397696,280.18798872112757,464.3526101695146,323.0754747585647,521.1533960445583,9315.31801409579,309.02681262043143,65535,0,2,19,45443.48665747845,163497.64543819535,1
1178354,18,32,2257,1860,433.5895507522344,355.39471430981615,12.430040579405777,546.4975853905851,473.81396729506776,450.3809650219794,5548.943761752093,844.0787343822349,8192,29200,6,20,28755.956509069892,168231.0473095185,0
1636156,10,48,819,1961,882.8096236872609,182.5858038411709,421.5541960583499,636.601158202626,21.593603939936308,345.4930673861875,9269.406627820395,217.3851042772743,29200,0,0,13,27456.46772243131,84087.17892275109,0
286977,25,39,955,1080,884.2841826884409,416.80387820935005,731.0323553887973,157.31084429946185,459.50757508566903,849.6549264101465,3338.3152370207204,14.80342281846414,29200,8192,7,38,22238.15801790928,173509.93213870568,1
136230,2,18,2318,722,674.137433145275,227.6810914558522,800.7841108234823,73.11927860964524,304.93174585548576,488.6720038318886,3277.8606916175677,268.5080419679184,8192,0,8,22,33252.83597545707,105187.3750028086,0
1767616,25,0,3815,779,1255.8167371621134,360.059648219452,945.7378635157365,1014.1772291188049,403.8498360837571,834.395866819175,4006.550017730317,191.0524864594867,29200,29200,7,17,35313.30751434124,94119.42338720163,1
807741,33,4,2358,1233,404.8009217176101,54.61915500450139,612.4195668410787,810.6288890161858,192.5536017637045,114.16628940040604,7060.409839581683,508.28643972492426,8192,8192,4,29,30877.57763619975,143707.26579915517,0
270114,36,26,1688,528,678.4625615104239,423.21347359200075,262.0805979863665,671.7748613079782,236.44964444396925,149.61454071433238,5658.086341861742,203.7032916565763,29200,8192,8,24,97875.2715719509,42763.68227198144,0
1384194,31,15,3292,797,811.1612716005475,368.1232754022768,924.906469645332,955.315512340845,434.55652514878085,977.547102061847,9253.54907099118,763.1898707194947,8192,0,3,16,93273.10855094872,157899.4753654944,0
1005208,14,5,3888,343,998.8008339432764,106.64667245252087,777.5625963415723,1243.2423167332754,208.0091369351017,591.8907779800287,254.40901132439353,241.37063800400392,65535,8192,8,10,57451.00995248622,85893.16531324065,0
1882548,1,39,345,1302,1178.1180572533283,73.49771886314754,578.684198173113,647.2624345831449,267.7951238077934,514.6719767640585,7081.959379725365,706.9681799126557,65535,8192,0,37,98105.48384103099,25459.082800752087,0
152456,46,12,1554,208,598.2628514886015,158.82988201408656,698.6838135617467,965.2680029274493,11.07726661908212,527.9245025126705,3303.2768936655434,578.470923013724,29200,0,2,34,99119.801031919,23862.382703393516,0
1854025,16,47,3500,640,972.609946703928,488.0592224299203,925.0731914573548,1430.8226135143864,80.1404049131831,223.11608629253124,1802.3365181846118,986.2498564718843,29200,8192,3,35,35593.97100173025,32981.348769340024,0
863312,46,34,3698,1311,234.4103200720935,129.15895570896225,715.2700881881924,1261.0404988337255,321.2015674794251,721.5169100069533,5103.956225200989,999.9009770092316,65535,29200,9,18,44518.75457397445,178114.54684875646,0
1155146,3,18,3881,2299,1399.6456698082932,228.60747726437,374.6907625088867,644.74120764859,358.7714736308747,93.93281749245682,5050.6378417999595,869.52608331733,8192,0,0,32,95906.17769846655,198187.5644518095,0
271846,35,11,2005,2318,580.7576215672952,15.98009263295082,715.8979202662057,970.6280883439671,291.71786745546524,577.590475971993,1370.110286884284,759.9833692987511,29200,0,5,17,60862.619929868655,71394.7598402567,0
1967464,41,15,1984,1947,1096.9869187448933,199.21653725355003,49.87538110803399,273.8356736547502,72.51170810152972,575.0611086200424,2018.9605613288986,386.4564140005737,65535,0,3,11,21292.90828372725,58428.77044105952,0
1404,6,42,856,919,40.3082120044447,286.08868770111826,392.5514062122754,845.1780554936839,223.25730886033958,915.0465398921758,4081.646649015549,753.2767271313036,29200,0,3,35,68938.06683365004,43754.194518867465,1
959447,25,9,527,1723,315.7288429281624,476.6091816414746,412.2598015271235,1472.1791537962797,178.19228841523173,530.9209820038118,4088.1141239231533,956.6755370794907,65535,29200,0,23,20574.618204608752,164763.2954334491,0
704286,13,24,2798,2044,735.7529910421313,258.85128642509216,175.16985207662634,782.2895216517582,248.33501067350906,145.69206901443772,3175.581396196847,23.37757539544416,65535,0,4,39,33935.77436718458,41841.49648377522,1
1996269,34,19,3692,418,1318.5961769211963,409.7345557626662,32.854625746252474,1392.1810657933195,435.294188242493,577.025726655681,1485.4515150998093,537.9147001977387,65535,29200,8,21,22756.016309535153,184818.02598605395,0
1324483,8,30,2139,1749,795.6101734265089,274.0166936418814,142.0474242713654,616.9290315498585,388.1548578906673,100.41436792167903,43.73679100979522,217.9983043884346,8192,0,5,35,24498.021593384223,133470.07579425653,0
1723320,21,3,1290,2842,1395.5070186178798,21.351721704323534,658.0752808390845,1498.2787925051005,42.91076119319032,211.75589694692246,9702.350624280207,557.8763158688505,29200,0,7,32,465.5581566782252,179425.55833383894,0
716460,34,43,660,1388,730.8573759083665,158.18912931969723,804.2659282000507,873.0378524890612,445.26428968950756,40.79749834554197,9434.992297039269,466.44708975889114,8192,8192,3,26,88070.88321994519,110801.97087882926,1
885574,4,22,3815,1099,740.7691541365654,288.1992044077205,988.3214577997044,72.98080141154249,236.41180842376198,518.1606466349033,4836.503791761352,575.7685815522843,8192,8192,8,28,29599.04952757938,138135.97243649935,0
1714796,25,1,3007,2772,188.4227148657925,475.346388999631,352.89986807740934,884.2646470701683,372.1872102981132,93.68728914063664,9950.517532750056,550.9622214187242,65535,29200,6,15,8637.437952279448,123891.62013154154,1
236365,15,21,1898,2480,1205.9578037868075,429.7060495158654,603.3854300384908,419.113316562599,70.87957640091172,474.70043474601573,6736.543307822432,960.107039168562,8192,8192,6,30,8698.740568108853,166239.09126475937,0
343786,4,36,627,2156,377.9784645759231,114.94945147524497,937.7735171469707,58.39716983348312,335.689043327817,933.6155849709027,688.5753760754154,552.1861089347361,29200,0,7,14,55601.82764609521,167172.1622371762,1
1100188,45,7,3678,2688,1350.4226091647495,110.8348051795626,175.37136352477108,1233.0714239950485,118.9266827871195,722.5637988891388,1177.1819908262737,846.2320881248672,29200,29200,1,34,99292.0550533937,117958.59996902502,0
811006,12,6,1978,1545,1367.1280882922902,101.38531058983648,720.4691304793153,420.83715910132634,219.75206767332483,86.63755748304011,9161.108438696378,319.82028680084653,65535,8192,5,15,14502.246727019163,126501.52986595446,0
1859532,32,13,585,1070,1415.532066692483,461.32694925494906,757.4289458176715,1196.8573455292828,9.4145721709701,231.96771408675474,6300.522021496285,438.1006887910489,65535,0,6,12,9962.178094965946,184375.184099566,0
201244,32,2,1387,2426,785.1434287636041,426.4804103977586,98.085780510645,439.44419860424176,76.65370832730754,676.9257956944999,8431.836266573511,470.4134760448099,29200,8192,2,25,43830.388040209065,185973.29679299387,0
1846924,28,49,2121,1850,1018.8697393276301,387.66683269422145,862.6368913312344,299.5462672719237,46.94816606868626,895.7548424139419,8982.696496338443,278.7280433353797,29200,8192,7,27,56333.12538407954,132849.95677903632,0
1054385,13,15,1773,1119,1169.9886612918785,196.97482199788956,814.9739966397354,1461.1640054155969,120.63234229619097,42.589400896314224,4479.420112823861,379.79026147795526,65535,8192,0,23,29438.035887794045,1550.8556346327084,0
164273,31,18,2595,957,205.21178178919374,252.68597144508465,43.068976511660104,548.8515383549792,50.90902692213681,814.3266204033881,485.2595157669304,598.5130794667753,8192,8192,0,34,30252.20925138664,20882.2429507882,0
1758266,14,17,2678,102,905.4262205462709,232.70154065278126,100.17357073125096,906.0505550503091,346.2631032831614,566.1957415349256,1882.8034889732203,580.1877633045324,29200,0,9,24,42447.65018489495,171588.50635488323,0
1194104,20,15,3623,2939,61.10387294193439,127.44565567212695,58.635624952933796,918.8724242935626,15.490911202400465,550.6304120434287,665.7194730243509,636.4353445734805,65535,8192,2,35,31414.561515060603,16942.823274160302,1
1556540,18,7,1601,2901,751.3734642492016,253.00899502823472,341.3960964813686,845.1054884385177,309.252509811874,958.2350509258243,1887.3984569850732,351.81791542014105,65535,29200,5,39,91533.15835685168,42703.836171013274,0
1499189,29,32,2006,1169,240.71559561413883,16.217777378524477,514.1961007731269,1372.8966578466097,71.21320758196156,750.1681664708053,4105.329264558768,315.83149515305706,29200,29200,6,13,4195.4571290628965,46109.33604433036,0
1957296,6,48,2260,1903,282.5551596835062,66.77337637523212,537.0242506750825,1014.917196336634,472.63556713177053,851.6176793755508,1181.9681051498542,611.617882754163,65535,8192,1,20,23457.015987027462,120046.95395598098,0
1088341,32,11,3986,1755,553.9208743719763,443.40820848830424,274.99009217174824,611.562176116346,466.6139424818173,360.4556138492201,1667.3324780534326,132.86174842752496,29200,29200,5,14,80855.27962274212,115326.55957675284,0
1881114,29,10,2125,2577,654.3313784075895,376.0882037486802,912.4809176946715,1294.9467729411683,113.52604815796035,558.8204004201258,4458.217820716793,253.03154353213998,65535,8192,4,18,83395.81246649568,57883.50468408006,1
1365652,43,4,3528,678,938.526912552959,212.01133612048446,374.58016197319404,279.78371968278697,307.5962278132917,619.2516206534931,3401.7095038848956,42.12773695299521,65535,0,5,14,11155.507896420113,41522.27311368857,0
935604,2,26,3202,1968,120.89834347338834,259.05803077965476,55.094654405698975,820.912768839522,14.974654416756758,328.36810095884044,4676.58124188041,72.61085259608014,8192,0,0,16,97376.34500127166,152906.40597149517,0
844523,23,11,148,988,760.5007242437925,185.62944409402874,307.2248404259725,1426.320054196197,465.96248298253585,574.5456436979255,4291.720277590621,243.38327926060887,65535,29200,9,27,69335.4849899109,187091.23112119525,1
547237,19,16,1892,1105,282.11144407712067,370.64915371317556,535.798328318714,941.8424685218149,261.9706667876631,244.28882568491667,6444.780259798835,19.529280296919026,29200,29200,6,27,27259.305598359562,10561.135983287739,1
1250728,31,5,725,2475,865.2230107972954,392.3094024368077,414.1396043623497,1227.2829912075656,22.56835255747172,151.94191435755718,9371.895488758544,245.4105920874615,29200,8192,7,29,45603.78648144545,26636.092540972568,0
1349464,5,32,871,1607,959.7328722691634,381.87930991137637,281.1040939082666,983.8054810623373,171.90749651106054,380.2305566845593,1078.6433844424248,654.976323062026,8192,8192,6,33,29713.861956796718,128432.79774114149,0
701903,19,4,3417,2869,839.4967922637522,361.5832506923903,140.01001726667425,1260.6625866714567,39.347881468755865,741.8967324589727,992.6014930919491,61.10707846893304,29200,8192,8,11,15002.224985441937,160888.29033428512,0
1944327,34,27,27,1502,1110.0603106126784,103.04766500770512,820.9728550952675,1417.286940969413,197.07927524730658,917.0252765931486,8528.06111090902,436.73667779464097,65535,0,0,35,29117.806474891517,158237.7337552799,0
93193,10,13,2096,1789,510.057773918943,169.6470196409989,996.18378970295,416.6533740237778,335.2932447385002,463.1369109832502,5063.967046524591,913.1087869195494,8192,8192,9,32,58009.19374896184,143936.63061653785,0
1085763,25,4,1155,1185,1150.008821533365,235.45287205685378,336.24671218864324,262.7950110725111,235.47506411267835,646.3954513926774,7664.050235684422,791.284828925401,29200,0,8,22,82596.96948354687,177485.5908996184,0
506950,2,32,3014,931,654.8229517452086,166.06570272240015,387.80483373483787,731.1462179954844,192.47736518500778,112.00675966534948,2154.219036072814,305.4375022948572,65535,29200,2,22,36352.90748895772,43469.775914162565,0
1187887,11,49,3764,1425,731.4349025006692,377.71515987900614,621.8571494301875,1055.7750159680816,60.459365724691935,905.4191209668055,8288.625731675518,924.805479191647,8192,0,1,26,34790.15405478417,21458.18929838943,0
911886,31,47,2198,1061,975.6721696189965,165.3474086007274,721.2570599881859,348.514967241502,123.2245838011345,572.9181714342351,9238.466241926959,329.6464967477248,65535,29200,5,34,46800.07010813226,123072.59401827367,1
801921,15,40,2255,1978,37.353992158843695,69.97781130588324,398.1092394555553,16.111161140948944,50.97150058143721,782.5348651489054,6354.830155464882,72.5154963375625,29200,0,4,35,64455.55999643463,164455.17830468647,0
509153,9,18,1718,2558,984.45138991617,200.12118557210374,905.8802218119971,520.9733225966909,403.9418670966737,796.4967889121799,1058.7902147380223,994.0559567681136,29200,0,3,31,75161.62624323093,116408.71569611464,1
1238665,23,21,2776,2440,931.6918721174519,489.9773019584078,564.4039493366291,1453.6004098470048,68.48467416437656,263.91572110442485,8952.948141563389,870.0225271891717,29200,8192,3,36,32679.950479947383,192599.49749178125,1
587165,19,4,1518,2042,471.6722039623871,113.71482505385437,455.88617564187166,1045.5015163027115,298.0913099078979,533.8827086500311,7924.877273700713,465.93278330109234,29200,29200,7,26,58635.246782513896,159112.89227835787,0
1485917,9,1,3455,2760,137.8334845002393,306.4671708126713,650.2060256283061,607.9749114724236,172.02746638083408,960.8749540453676,7508.777765144899,666.3765241924038,8192,0,9,35,38936.084128088245,140158.36018185216,1
1361642,35,29,3295,2541,145.4938203704313,217.05355187001345,953.2758097666815,296.9383850467921,113.76321394293656,98.7381993726195,367.2818890591556,671.2280778566702,29200,0,2,15,71639.98503633859,12051.458174346719,0
619362,21,46,2279,1278,1385.6033830079905,36.44125925701399,796.6067714774885,540.573613894573,320.0947513065598,686.2193990492677,7989.625252569712,194.48223073046034,8192,29200,0,23,16467.49205170208,21548.44774633642,0
688409,9,38,1664,1202,1037.0261886264973,244.45042639303168,49.612999229773095,263.06075561885945,229.0441523790934,962.6414372548203,1379.51010468357,200.0486331536323,8192,0,4,30,25692.486505129607,156967.52651823885,0
562419,28,3,295,2594,199.3828945184032,351.37999999550794,338.98681163256003,168.3956737562976,200.672588174995,307.57133697348195,2223.861761968884,469.5807033518258,65535,29200,7,23,42606.041984274976,39647.58511540587,0
641053,46,32,3164,593,541.5175222702704,257.09676793808154,475.83923810171046,1361.0461351331053,296.83315044121855,862.8334421903046,5771.348348692575,911.5731401376979,29200,29200,2,21,88941.47899213676,5767.035215798111,0
861395,7,12,1722,2436,892.7996609133787,436.18092580954396,321.3723964870142,1496.4990041794556,246.14254661651034,934.3209699541889,2649.8077291688305,9.99377485857078,65535,29200,1,14,57332.578935069025,182152.13714939298,0
1680748,16,19,1815,1421,1255.0018405850665,145.17957131213373,703.185685222152,254.53051499772755,152.43862006722884,749.6153473008768,6613.482063119197,782.5056359493593,65535,0,0,14,96539.61189814117,178161.07474024684,0
126917,16,6,262,2205,75.05478378238271,44.038336480678495,828.0064583639552,91.2386127286368,279.9715825948606,239.0150291838887,6080.704476990816,57.52678371465414,65535,0,3,13,10327.768528108383,43696.76544629837,0
811717,33,14,3878,1027,362.5833658903132,468.34624021734504,734.0316442334189,501.2993496478564,335.07978969879656,340.66071163832794,1081.4959801326263,478.22211488311785,65535,8192,1,32,46017.541365093486,156041.25161459093,1
